Date,Revenue,rolling_mean,rolling_std
2020-07-20,9.941014579,9.6193306274,0.2226730618155325
2020-07-21,9.895098199,9.6877271436,0.24829724060490874
2020-07-22,9.531749701,9.7116091458,0.2192287855314549
2020-07-23,9.248624471,9.611836912200001,0.2981359735800341
2020-07-24,9.232392818,9.5697759536,0.3398765699453042
2020-07-25,9.371470651,9.455867168000001,0.273265049931933
2020-07-26,10.70447637,9.6177428022,0.619228872478644
2020-07-27,10.80789525,9.872971912,0.8088782555410474
2020-07-28,10.23711276,10.0706695698,0.7356125236409079
2020-07-29,9.386162953,10.1014235968,0.693832740057072
2020-07-30,9.596534917,10.14643645,0.6398370839210714
2020-07-31,10.26465563,10.058472302,0.5704044050894772
2020-08-01,10.52707705,10.002308662,0.4857027444720718
2020-08-02,11.31493865,10.21787384,0.7712249047909475
2020-08-03,12.11628343,10.7638979354,0.97476353839558
2020-08-04,12.01820955,11.248232862,0.8423650377525195
2020-08-05,12.38268926,11.671839588000001,0.7517761108540459
2020-08-06,13.28355365,12.223134907999999,0.7120704992088429
2020-08-07,14.27765592,12.815678362,0.9577153810876079
2020-08-08,15.33083155,13.458587986000001,1.3637314040645283
2020-08-09,15.91018951,14.236983978000001,1.4444040087094892
2020-08-10,15.92287096,14.945020318,1.144818815640219
2020-08-11,16.04580246,15.49747008,0.7361532823022074
2020-08-12,15.71461819,15.784862534000002,0.2801433667948384
2020-08-13,15.5261249,15.823921204000001,0.20438588144833497
2020-08-14,15.53723932,15.749331166,0.23131162275766048
2020-08-15,15.5385465,15.672466274000001,0.22293122510061536
2020-08-16,16.54513094,15.77233197,0.439059007941837
2020-08-17,16.71738749,15.972885830000001,0.6041069962133263
2020-08-18,17.15379376,16.298419602000003,0.728846362153096
2020-08-19,16.87350767,16.565673272,0.616254071407081
2020-08-20,16.01998436,16.661960844,0.42293818177587633
2020-08-21,15.74730154,16.502394964,0.5939597814750994
2020-08-22,16.17500206,16.393917878,0.5944074411668808
2020-08-23,16.43686264,16.250531654,0.4286361145631909
2020-08-24,16.72761626,16.221353372000003,0.37754781779925123
2020-08-25,16.68317242,16.353990984,0.40463968305652936
2020-08-26,16.05986155,16.416502986,0.2974198980104735
2020-08-27,15.95183003,16.37186858,0.3540732589148402
2020-08-28,16.26091436,16.336678924,0.35474164626099286
2020-08-29,17.51151503,16.493458678,0.6340100475009827
2020-08-30,18.124238,16.781671794,0.9767280651895597
2020-08-31,18.39935094,17.249569672,1.0974088257335066
2020-09-01,18.60895766,17.780995198,0.9445854379395302
2020-09-02,19.25965933,18.380744192,0.6415360824727806
2020-09-03,19.39897911,18.758237008000002,0.5511381546316796
2020-09-04,19.8167913,19.096747668,0.5832341241434852
2020-09-05,20.17202384,19.451282248,0.5920369460660002
2020-09-06,20.0292564,19.735341996,0.3946912365033662
2020-09-07,20.48237962,19.979886054,0.404940403057461
2020-09-08,21.24176639,20.348443510000003,0.5548925646112491
2020-09-09,21.44107894,20.673301037999998,0.6354445444028526
2020-09-10,21.32805991,20.904508252,0.6175163050975122
2020-09-11,20.52548866,21.003754704,0.4619649076939176
2020-09-12,19.99965124,20.907209028,0.6211748453921655
2020-09-13,20.30960671,20.720777092,0.6353834122793468
2020-09-14,20.76375889,20.585313082,0.5015248037484548
2020-09-15,21.18108986,20.555919072,0.44862723799394655
2020-09-16,21.73002354,20.796826048,0.687837195682238
2020-09-17,22.38507705,21.27391121,0.8126318882029651
2020-09-18,23.27109385,21.866208638,0.9932593386947343
2020-09-19,23.10810298,22.335077456,0.8907823419584436
2020-09-20,22.80780801,22.660421086000003,0.6197816430072816
2020-09-21,22.45721597,22.805859572,0.3893610469574128
2020-09-22,23.14323958,22.957492078,0.3271900648511741
2020-09-23,24.25454098,23.154181504,0.6743088100837125
2020-09-24,24.39029659,23.410620226,0.8683062060966461
2020-09-25,24.24192076,23.697442775999995,0.8561782530979014
2020-09-26,23.31085247,23.868170076000002,0.5911250468083784
2020-09-27,23.11125888,23.861773936,0.6010201879765926
2020-09-28,23.10119411,23.631104562,0.6330629877389067
2020-09-29,23.55154135,23.463353514,0.47231628295539235
2020-09-30,23.47918839,23.31080704,0.20619307558934385
2020-10-01,23.58015145,23.364666835999998,0.23880136028324736
2020-10-02,23.09946413,23.362307886000004,0.2419676727233569
2020-10-03,22.50202793,23.242474650000002,0.45669864106428953
2020-10-04,22.25599684,22.983365748,0.5865628108086953
2020-10-05,21.59646221,22.606820512,0.7656620471397321
2020-10-06,20.80239262,22.051268745999998,0.8818094409723545
2020-10-07,20.50511703,21.532399325999997,0.8740846285610898
2020-10-08,20.29541529,21.091076798,0.8173459730385693
2020-10-09,20.38180606,20.716238642,0.5281396165153391
2020-10-10,20.52471876,20.501889952,0.19227932100655487
2020-10-11,20.77457048,20.496325524,0.1815098838406421
2020-10-12,21.75312933,20.745927984,0.5915561950768987
2020-10-13,21.40841468,20.968527862,0.5890518513316966
2020-10-14,21.17654981,21.127476612000002,0.4900600643043553
2020-10-15,21.08531565,21.23959599,0.3661428035813078
2020-10-16,20.73978259,21.232638412,0.3773476119137996
2020-10-17,20.7925411,21.040520765999997,0.2773958271380624
2020-10-18,21.60332299,21.079502428,0.3469857133853387
2020-10-19,20.78927347,21.00204716,0.36277210552152755
2020-10-20,20.17024472,20.819032974000002,0.5108583704303397
2020-10-21,19.86818033,20.644712522,0.6689183668178809
2020-10-22,19.77301482,20.440807266,0.7615648288132921
2020-10-23,20.01425707,20.122994081999998,0.40168399130442667
2020-10-24,19.52097882,19.869335151999998,0.24605893828745423
2020-10-25,18.43814072,19.522914352,0.6324385513935924
2020-10-26,18.64671159,19.278620604,0.6982190904666016
2020-10-27,18.95051579,19.114120798,0.64768159431421
2020-10-28,18.83960393,18.879190169999998,0.4083864570592783
2020-10-29,18.31354062,18.637702530000002,0.2662721042562855
2020-10-30,17.7969881,18.509472006,0.4659302078620438
2020-10-31,17.81044493,18.342218674,0.5473343581926396
2020-11-01,17.68630952,18.089377419999998,0.48447072589018275
2020-11-02,17.49616085,17.820688803999996,0.3028802394322233
2020-11-03,17.34578868,17.627138415999998,0.2014101595749738
2020-11-04,18.23251653,17.714244102000002,0.33983854718369694
2020-11-05,19.42845811,18.037846738,0.8467057765824669
2020-11-06,19.57832686,18.416250206,1.0489515427390166
2020-11-07,19.73615187,18.864248410000002,1.0360093365563292
2020-11-08,20.13527699,19.422146071999997,0.7153331522701983
2020-11-09,20.08228763,19.792100292,0.30945269423116956
2020-11-10,20.50900464,20.008209598,0.36443241033841445
2020-11-11,20.58125915,20.208796056,0.3441133213682422
2020-11-12,20.77965065,20.417495812000002,0.29931605867849337
2020-11-13,20.50631922,20.491704258,0.2544936536341787
2020-11-14,20.59477812,20.594202356,0.11128906531741574
2020-11-15,20.27971009,20.548343446,0.18074329909236014
2020-11-16,19.94044816,20.420181248,0.32287693122048444
2020-11-17,19.52679262,20.169609642,0.4393154879627656
2020-11-18,19.69555778,20.007457354000003,0.4335543210736182
2020-11-19,19.34297164,19.757096058,0.36574208349181064
2020-11-20,19.42067267,19.585288574,0.2385033009760009
2020-11-21,19.78043554,19.55328605,0.1832747237109226
2020-11-22,19.87482205,19.622891936000002,0.2306605178822661
2020-11-23,19.07356375,19.49849313,0.3286042127003113
2020-11-24,18.60755878,19.351410558,0.5228129640810877
2020-11-25,18.05845959,19.078967942,0.77284113051679
2020-11-26,18.04120951,18.731122736,0.7695839764982173
2020-11-27,17.7917894,18.314516206,0.5185392894021942
2020-11-28,17.23307158,17.946417772,0.4978501275736951
2020-11-29,17.26777341,17.678460698000002,0.4049273910784948
2020-11-30,16.77847659,17.422464098,0.4984389904632558
2020-12-01,16.19784221,17.053790638000002,0.5981258212140556
2020-12-02,15.46408174,16.588249106,0.7632014166644238
2020-12-03,15.44200193,16.230035176,0.8041153643720292
2020-12-04,15.18524849,15.813530191999998,0.658350713018889
2020-12-05,15.37956777,15.533748428,0.3871418669848708
2020-12-06,15.29980182,15.35414035,0.11394127476414836
2020-12-07,16.43135418,15.547594837999998,0.5032667751925707
2020-12-08,17.39165351,15.937525154,0.9542384469997631
2020-12-09,17.41567218,16.383609892,1.0327541501757624
2020-12-10,17.07282932,16.722262202000003,0.888794188867942
2020-12-11,16.90275916,17.04285367,0.40469482557148356
2020-12-12,16.42152911,17.040888656,0.40841305181340753
2020-12-13,16.27720408,16.817998770000003,0.4687706064749029
2020-12-14,16.638514,16.662567134,0.3290857928687288
2020-12-15,16.66854395,16.58171006,0.24094665657618355
2020-12-16,17.59501517,16.720161262,0.5148038971118085
2020-12-17,18.40240253,17.116335946,0.8683425059081762
2020-12-18,18.93028158,17.646951446000003,1.0240321358040063
2020-12-19,19.07474653,18.134197952,1.003640148657714
2020-12-20,18.93172244,18.58683365,0.6108769253810378
2020-12-21,18.52257206,18.772345028,0.2919913396380346
2020-12-22,18.3513253,18.762129582,0.3085912152623101
2020-12-23,18.83294272,18.742661809999998,0.2982275087483863
2020-12-24,19.61689989,18.851092482,0.48759216923823934
2020-12-25,19.96263596,19.057275186,0.7013301059813545
2020-12-26,20.015708,19.355902374000003,0.7338682969642917
2020-12-27,19.5663195,19.598901214,0.4727866319118
2020-12-28,19.13766496,19.659845662,0.3541130243372474
2020-12-29,19.41546546,19.619558775999998,0.3712634892835857
2020-12-30,19.41141311,19.509314206,0.32256768743974334
2020-12-31,20.27007344,19.560187294,0.42590469415767324
2021-01-01,21.05455237,19.857833868,0.7930481062600335
2021-01-02,20.80103975,20.190508826000002,0.7637624199904112
2021-01-03,20.49621756,20.406659246,0.6309700324284035
2021-01-04,20.3322933,20.590835284,0.33087160845464064
2021-01-05,20.76331504,20.689483604,0.2811172956235794
2021-01-06,20.64435316,20.607443762000003,0.19443289991975402
2021-01-07,20.00703063,20.448641938,0.29501823514172815
2021-01-08,19.66406306,20.282211038,0.4535822389285043
2021-01-09,18.85381876,19.98651613,0.7783903685945376
2021-01-10,19.06842115,19.647537352,0.722584778717201
2021-01-11,19.12768412,19.344203544,0.4756741747505381
2021-01-12,19.62877239,19.268551896,0.35989147845266245
2021-01-13,19.32234915,19.200209114,0.29206116203767457
2021-01-14,19.1164787,19.252741102,0.23153042216487824
2021-01-15,19.12648854,19.26435458,0.22119948344276522
2021-01-16,18.98216135,19.235250026,0.25121488560837485
2021-01-17,19.10488759,19.130473066,0.12214656362585659
2021-01-18,19.149343,19.095871835999997,0.06563640231009364
2021-01-19,18.48729895,18.970035885999998,0.2774866809422154
2021-01-20,18.04310885,18.753359948,0.47643714669002635
2021-01-21,18.1742021,18.591768098,0.5148989027943415
2021-01-22,18.18266181,18.407322942,0.44566236781524554
2021-01-23,17.93060759,18.163575859999998,0.2086026993997077
2021-01-24,17.50659816,17.967435702,0.2777267524853413
2021-01-25,16.62133727,17.683081386,0.6539297122683997
2021-01-26,16.24655262,17.29755149,0.8351265039840553
2021-01-27,16.5833559,16.977690308,0.7079626215555636
2021-01-28,16.54067996,16.699704782,0.4747081284001396
2021-01-29,16.41540223,16.481465596,0.15247994520626346
2021-01-30,15.83245152,16.323688446,0.30421520964129567
2021-01-31,15.18698149,16.11177422,0.5982896763626684
2021-02-01,15.53459058,15.902021156,0.5750156696677231
2021-02-02,15.94869702,15.783624567999999,0.4601024042419561
2021-02-03,16.28489266,15.757522654000002,0.4169823215196689
2021-02-04,16.2192301,15.834878369999998,0.4672089796285385
2021-02-05,16.630146,16.123511272000002,0.40904535146164434
2021-02-06,16.07062587,16.230718330000002,0.25873486238975435
2021-02-07,15.83854691,16.208688308,0.29138064026607857
2021-02-08,15.74525264,16.100760304,0.3501192493141564
2021-02-09,14.86282361,15.829479006,0.6404721710437162
2021-02-10,15.11712332,15.526874470000001,0.512189874358742
2021-02-11,15.2353767,15.359824635999999,0.41807026900342553
2021-02-12,15.33383198,15.258881650000001,0.3239151778350384
2021-02-13,15.3280901,15.175449142,0.19564784844817387
2021-02-14,15.2155601,15.245996439999999,0.08958499013155247
2021-02-15,15.13816135,15.250204045999999,0.0822093176942222
2021-02-16,14.62520662,15.128170029999998,0.29281987410129523
2021-02-17,14.1689625,14.895196133999999,0.48717860726807094
2021-02-18,14.03718789,14.637015692,0.5396450776517004
2021-02-19,13.20456728,14.234817128,0.7199381285794351
2021-02-20,12.87170405,13.781525668,0.722482591032318
2021-02-21,12.37203938,13.330892219999999,0.7660655817861965
2021-02-22,13.00860339,13.098820397999997,0.608203819718608
2021-02-23,12.34727803,12.760838426,0.38495806887013556
2021-02-24,12.85895013,12.691714996,0.3088734477369782
2021-02-25,12.78861272,12.67509673,0.29884088676084997
2021-02-26,13.44318655,12.889326164,0.39555987683245475
2021-02-27,13.85685512,13.058976509999999,0.5924207730164014
2021-02-28,14.2203046,13.433581824000001,0.6213638203598792
2021-03-01,15.01732959,13.865257715999999,0.8352704671092386
2021-03-02,15.63499339,14.43453385,0.8864437852461277
2021-03-03,15.20822077,14.787540694,0.7307330495833411
2021-03-04,15.11372339,15.038914348,0.5148201392003333
2021-03-05,14.49483878,15.093821184000001,0.40956733386625205
2021-03-06,13.68868211,14.828091688,0.7560564846603938
2021-03-07,13.90632746,14.482358502,0.686911091009887
2021-03-08,13.7550213,14.191718607999999,0.6056345889220348
2021-03-09,14.72506461,14.113986852,0.4667244989175518
2021-03-10,14.37025704,14.089070504,0.44408589477918453
2021-03-11,14.55664976,14.262664034,0.41728139608350556
2021-03-12,14.82437591,14.446273724,0.42322480445664723
2021-03-13,14.66020382,14.627310228000002,0.1735958192291941
2021-03-14,14.32523093,14.547343492,0.2063156698865454
2021-03-15,14.35321911,14.543935906000002,0.21007809771376304
2021-03-16,14.11550898,14.455707749999998,0.28328350633183
2021-03-17,14.23111643,14.337055853999999,0.20318210215114113
2021-03-18,14.07643074,14.220301238,0.12295782495360577
2021-03-19,14.47678687,14.250612426,0.16632446109836727
2021-03-20,14.97897336,14.375763276,0.3715922320689352
2021-03-21,15.33220256,14.619101992000001,0.525190036940247
2021-03-22,15.78830544,14.930539794000001,0.6772803488081626
2021-03-23,16.32930792,15.38111523,0.7153309653724269
2021-03-24,17.02116113,15.889990082,0.8099330615086247
2021-03-25,17.64796359,16.423788128,0.930024713918663
2021-03-26,17.45235266,16.847818148,0.7789676708494379
2021-03-27,17.67754922,17.225666904,0.5655087511014688
2021-03-28,18.53468087,17.666741494,0.5514809052806144
2021-03-29,19.28679632,18.119868532,0.7742266828240122
2021-03-30,19.92268506,18.574812826,1.0476508759740522
2021-03-31,19.94592829,19.073527952,0.9704053712977297
2021-04-01,19.88401812,19.514821731999998,0.6126138729797045
2021-04-02,19.37368176,19.68262191,0.323899256374048
2021-04-03,18.96268644,19.617799933999997,0.43596520891041485
2021-04-04,19.30021638,19.493306198,0.41553386616504323
2021-04-05,19.90994029,19.486108597999998,0.40593464897125997
2021-04-06,19.98600966,19.506506906,0.43261425837165385
2021-04-07,20.15257227,19.662285008,0.5067159549547271
2021-04-08,20.65639748,20.001027216,0.4878868386361237
2021-04-09,20.24764509,20.190512958000003,0.2925297356988631
2021-04-10,20.35840064,20.280205028,0.2507670730510912
2021-04-11,20.40599677,20.36420245,0.1907428327591508
2021-04-12,20.78899362,20.49148672,0.22371024287674798
2021-04-13,21.32369036,20.624945296,0.44059518642332246
2021-04-14,21.91210454,20.957837186,0.6589451599006009
2021-04-15,22.76537315,21.439231688,0.9335407932596597
2021-04-16,23.65651901,22.089336136,1.1425413949503063
2021-04-17,24.28427461,22.788392334,1.2150174651642927
2021-04-18,24.71991579,23.46763742,1.1383794750411584
2021-04-19,24.70219109,24.02565473,0.8263103153221366
2021-04-20,24.34441654,24.341463408,0.43179241944413516
2021-04-21,23.90215996,24.390591598,0.33821205247869385
2021-04-22,24.28728824,24.391194324,0.337977822945135
2021-04-23,24.36337379,24.319885923999998,0.28469623090277946
2021-04-24,24.59267678,24.297983062,0.25003335272967486
2021-04-25,24.7864866,24.386397074,0.3344626889051358
2021-04-26,24.40179138,24.486323358,0.20204346808949722
2021-04-27,24.22407458,24.473680626,0.2188872438001064
